Candidate Id,Employee Id,First Name,Middle Name,Last Name,DegreePercentage,12th/DiplomaPercentage,SSCPercentage,University Name,Native State,Background(CS\NCS),Industrial Training,TrainingExam1Percentage,Exam1Grade,TrainingExam2Percentage,Exam2Grade,IntoProduction,Channel
C3256,E3256,Ishank,,Sethi,7.6,65.1,82.5,VIOTE,Tamil Nadu,NCS,N,86,A,0,C,0,Referral
C3257,E3257,Anusheel,,Saini,8.68,77.6,86,VIOTE,Tamil Nadu,NCS,N,84,A,0,C,0,Online
C3258,E3258,Anurag,,T A Pillai,6.94,71,85,VIOTE,Tamil Nadu,NCS,N,45,C,0,C,0,Referral
,,Junaid,,Shah,7.76,69.6,79.6,VIOTE,Tamil Nadu,,,,,,,,Online
,,Mayank,,Sharma,8.95,75.2,82.4,VIOTE,Tamil Nadu,,,,,,,,Referral
C3261,E3261,Ashish,Kumar,Samsukha,89.3,75.4,85.8,VIOTE,Tamil Nadu,NCS,N,86,A,0,C,0,Online
,,Kaushik,,Shaik,7.96,83.6,86,VIOTE,Tamil Nadu,,,,,,,,Online
C3263,,Shashank,,Sivadass,69.8,79.6,69.2,RAJU ,Rajasthan,NCS,N,,,,,,Referral
C3264,,Sakshi,,Singh,86.2,90.6,91.8,RAJU ,Rajasthan,NCS,N,,,,,,Campus Recruitment
C3265,E3265,Nishant,,Shinde,71.45,66,77,RAJU ,Rajasthan,NCS,N,96,A,0,C,0,Referral
C3266,,Niharika,Subhashini,Shetty,79.34,91.8,82.8,JNTU ,Andhra Pradesh,NCS,N,,,,,,Campus Recruitment
C3267,E3267,Sireesha,,Somenedi,83.63,92.6,84.5,NAGU ,Andhra Pradesh,NCS,N,87,A,0,C,0,Online
,,Uttej,,Sunny,66.35,85.6,85.5,NAGU ,Andhra Pradesh,,,,,,,,Walk in Interviews
,,Perim Devi,SVS,Shriwardhankar,81.82,89.6,82.6,NAGU ,Andhra Pradesh,,,,,,,,Referral
C3270,E3270,Riya,,Singh,64.5,77.5,85,OSMU ,Maharashtra,NCS,N,91,A,0,C,0,Campus Recruitment
,,Shreya,,Soi,56.28,85.6,86.8,PUNEU,Maharashtra,,,,,,,,Referral
C3272,E3272,Jai,Uday,Sethia,65.23,84.16,83.5,PUNEU,Maharashtra,NCS,N,89,A,0,C,0,Campus Recruitment
C3273,E3273,Nitin,,Shirodkar,67.9,68.4,73.2,PUNJU,Punjab,NCS,N,91,A,0,C,0,Online
,,Leena,,Sharma,76.06,85.2,93,PUNJU,Punjab,,,,,,,,Campus Recruitment
,,Chand,,Sarangi,75.67,78.8,84,PUNJU,Punjab,,,,,,,,Referral
C3276,E3276,Manjot,,Sharma,60.36,78,84,PUNJU,Punjab,NCS,N,87,A,0,C,0,Referral
,,Daman Bir,Singh,Sarmandal,71.06,74.8,82.2,PUNJU,Punjab,,,,,,,,Walk in Interviews
C3278,,Ruchi,,Singh,81.17,85.8,83.6,PUNJU,Punjab,NCS,N,,,,,,Online
C3279,E3279,Parantap,,Shrivastava,78.4,85.8,85.8,PUNJU,Punjab,NCS,N,87,A,0,C,0,Campus Recruitment
,,Suraj,,Subramanian,67.3,85.75,92.8,PUNJU,Punjab,,,,,,,,Referral
C3281,,Swetank,,Sukumaran,64.07,77.8,85.8,VTU  ,Karnataka,NCS,N,,,,,,Campus Recruitment
C3282,E3282,Mayur,Satyanarayana,Sharma,60.77,83.5,89.28,VTU  ,Karnataka,NCS,N,89,A,0,C,0,Campus Recruitment
C3283,E3283,Dinesh,Kumar,Sawhney,80.4,90.67,83.2,VTU  ,Karnataka,NCS,N,83,A,0,C,0,Campus Recruitment
,,Vikas,Sampige,Susairaj,62.84,83.5,88.32,VTU  ,Karnataka,,,,,,,,Referral
C3285,E3285,Amrita,,Sachan,74.64,67.4,85,VTU  ,Karnataka,NCS,N,81,A,0,C,0,Campus Recruitment
,,Ramyani,,Singh,68.16,77,88.66,BOMU ,Karnataka,,,,,,,,Walk in Interviews
C3287,,Reshma,Gudibanda,Singh,79.08,84.33,87.04,BU   ,Karnataka,NCS,N,,,,,,Walk in Interviews
,,Pratik,,Singh,61.38,69.6,79.4,VTU  ,Karnataka,,,,,,,,Walk in Interviews
,,Chhaya,Ramesh,Sarkar,66.87,84.5,90,BOMU ,Maharashtra,,,,,,,,Campus Recruitment
C3290,E3290,Shunmugasubburaja,Krishna,Somal,60.69,84.5,76.93,BOMU ,Maharashtra,NCS,N,77,B+,0,C,0,Walk in Interviews
C3291,E3291,Nikhil,,Shetty,60.6,82.2,78,BOMU ,Maharashtra,NCS,N,93,A,0,C,0,Referral
C3292,E3292,Anup,Kamalendu,Saini,69.9,78.8,90,BOMU ,Maharashtra,NCS,N,81,A,0,C,0,Online
,,Abhishek,Tarashankar,Razdan,62.12,81.33,82.8,BOMU ,Maharashtra,,,,,,,,Online
C3294,E3294,Hima,Mannali,Sermadurai,75.08,78.33,91.33,GGSIU,Kerala,NCS,N,67,B,0,C,0,Online
C3295,E3295,Ashok,,Sandhir,65.15,80,88.4,GGSIU,Kerala,NCS,N,91,A,0,C,0,Referral
C3296,E3296,Gayathri,,Sehrawat,80.02,84,87.6,GGSIU,Kerala,NCS,N,89,A,0,C,0,Online
C3297,E3297,Vidhi,,Suresh,65.56,72.08,90.4,PUNJU,Punjab,NCS,N,92,A,0,C,0,Referral
,,Jyoti,,Shah,75.68,83,87.8,PUNJU,Punjab,,,,,,,,Online
,,Abhay,,Ravichandra,63.8,70.2,86.4,PUNJU,Punjab,,,,,,,,Referral
,,Anant,K,Saggu,71.3,77.6,87,PUNJU,Punjab,,,,,,,,Online
C3301,,Ankush,,Sahoo,61.1,82.8,91.6,PUNJU,Punjab,NCS,N,,,,,,Online
C3302,E3302,Ankit,,Sahaya Raj,70.85,68,83.6,PUNJU,Punjab,NCS,N,91,A,0,C,0,Referral
C3303,,Gurleen,Nancy,Sekar,72.28,75.56,86,PUNJU,Punjab,NCS,N,,,,,,Campus Recruitment
C3304,E3304,Aakash,,Ravi,78.75,92.4,87.8,PUNJU,Punjab,NCS,N,97,A,0,C,0,Referral
C3305,E3305,Siddharth,,Somani,77.8,82.8,84.6,PUNJU,Punjab,NCS,N,95,A,0,C,0,Campus Recruitment
C3306,E3306,Sumanth,Sriram,Stephen,68.15,81.5,87.68,VTU  ,Karnataka,NCS,N,82,A,0,C,0,Online
C3307,,Manoj,Hadimane,Sharma,64.49,90.67,92.16,VTU  ,Karnataka,NCS,N,,,,,,Walk in Interviews
,,Chetan,Chikkanna,Sareen,63.24,76.83,77.6,VTU  ,Karnataka,,,,,,,,Referral
C3309,E3309,Shiva,Kalyan,Sivaram,65.9,91.7,92.96,VTU  ,Karnataka,NCS,N,60,C,63,C,0,Campus Recruitment
,,Ishan,,Sethi,7.3,70.8,90.4,P.E.C.(D.U),Chandigarh,,,,,,,,Referral
C3311,,Rohit ,Dinesh,Singh,64.78,75.33,88.4,BOMU ,Maharashtra,NCS,N,,,,,,Campus Recruitment
C3312,E3312,Priyanka ,Yashwant,Singh,62.64,78.17,80.66,BOMU ,Maharashtra,NCS,N,60,C,63,C,0,Online
C3313,E3313,Kunal ,Ramu,Shankar,58.42,79.67,85.46,BOMU ,Maharashtra,NCS,N,82,A,0,C,0,Campus Recruitment
C3314,E3314,Nitin ,Ravindra,Shirsalkar,61.58,79.33,83.6,BOMU ,Maharashtra,NCS,N,94,A,0,C,0,Referral
C3315,E3315,Suresh ,Ramanand,Subramanya,60.8,83.83,88.53,BOMU ,Maharashtra,NCS,N,93,A,0,C,0,Referral
C3316,E3316,Kiran ,Madhusoodhanan,Shaik,70.53,73.8,92.6,MGU  ,Kerala,NCS,N,82,A,0,C,0,Walk in Interviews
C3317,,Tom ,Abraham,Sundaram,72.5,82.5,83.83,MGU  ,Kerala,NCS,N,,,,,,Online
C3318,,Jayadev ,,Sethuraman,70.36,74.2,80.6,CUSAT,Kerala,NCS,N,,,,,,Campus Recruitment
,,Jithu ,Jilboy,Shah,71.64,87,92,KERLU,Kerala,,,,,,,,Referral
C3320,E3320,Nitin,Shekar,Shirodkar,66.54,77.5,86.13,BOMU ,Maharashtra,NCS,N,85,A,0,C,0,Campus Recruitment
,,Vamsee,Krishna,Surana,63.6,89.6,62.8,JNTU ,Andhra Pradesh,,,,,,,,Campus Recruitment
C3322,E3322,Sujatha,,Srivastava,67.87,86.3,83.14,JNTU ,Andhra Pradesh,NCS,N,89,A,0,C,0,Campus Recruitment
,,Venkata,Aditya,Suresh,74.13,92.3,78,JNTU ,Andhra Pradesh,,,,,,,,Referral
C3324,E3324,Karthik,,Shahani,66.89,92.7,87.83,JNTU ,Andhra Pradesh,NCS,N,85,A,0,C,0,Campus Recruitment
,,Kalyani,,Shah,75.84,90.5,84.5,JNTU ,Andhra Pradesh,,,,,,,,Walk in Interviews
,,Tejaswi,,Sultana,69.8,90.4,87.16,JNTU ,Andhra Pradesh,,,,,,,,Walk in Interviews
C3327,E3327,Gaurav,,Seepur Krishnappa,74.1,68.8,79.2,ANU  ,Tamil Nadu,NCS,N,82,A,0,C,0,Walk in Interviews
C3328,E3328,Sangameshwaran,,Singhal,75.41,93.8,87,ANU  ,Tamil Nadu,NCS,N,67,B,0,C,0,Campus Recruitment
,,Vivek,Rajan,Swathi,80.25,79.2,94.2,ANU  ,Tamil Nadu,,,,,,,,Walk in Interviews
,,Pulkit,,Singh,7.58,80.6,85.4,SMUHS,Sikkim,,,,,,,,Referral
C3331,E3331,Sudhanshu,Shekhar,Srivastava,8.79,74,79.5,WBUOT,Sikkim,NCS,N,80,A,0,C,0,Online
C3332,E3332,Yameen,Yameen,Syed,8.57,72,76.8,VTU  ,Sikkim,NCS,N,76,B+,0,C,0,Online
C3333,,Abhijeet,,Ravikumar,7.17,61.83,90.6,SMUHS,Sikkim,NCS,N,,,,,,Online
C3334,E3334,Prakash,Kumar,Sidda,7.65,70.3,78.2,MGU  ,Sikkim,NCS,N,80,A,0,C,0,Referral
C3335,,Abhirup,,Rawat,7.9,83.6,82.7,PTU  ,Sikkim,NCS,N,,,,,,Online
C3336,E3336,Samujjal,Seal,Singh,6.18,60.4,76,SMUHS,Sikkim,NCS,N,85,A,0,C,0,Referral
C3337,E3337,Siddhartha,,Somani,8.58,74.8,73,PTU  ,Sikkim,NCS,N,96,A,0,C,0,Referral
C3338,E3338,Prithviraj,Dey,Singh,9.36,84,91,PTU  ,Sikkim,NCS,N,97,A,0,C,0,Walk in Interviews
C3339,E3339,Sharanya,,Sivadas,83.5,92.8,93.2,KERLU,Kerala,NCS,N,60,C,63,C,0,Online
C3340,E3340,Arun,,Samal,67,83.6,83.8,MNIT ,Kerala,NCS,N,86,A,0,C,0,Campus Recruitment
C3341,E3341,Aneesh,,Saha,70.9,87.75,89,MNIT ,Kerala,NCS,N,88,A,0,C,0,Referral
C3342,,Jasal,Shahana,Sethu,71.68,80.4,91.4,KERLU,Kerala,NCS,N,,,,,,Campus Recruitment
,,Aswathy,,Sanjeeva Gowda,75.8,84.6,87.2,KERLU,Kerala,,,,,,,,Campus Recruitment
C3344,E3344,Jinto,,Shah,77.39,82.6,92.2,KERLU,Kerala,NCS,N,84,A,0,C,0,Campus Recruitment
C3345,E3345,Anshika,,Sahu,68.06,91.6,92.4,PUNEU,Maharashtra,NCS,N,93,A,0,C,0,Referral
C3346,E3346,Angadbir,Singh,Saha,57.7,83.2,84.2,BOMU ,Maharashtra,NCS,N,89,A,0,C,0,Campus Recruitment
C3347,E3347,Sandeep,Singh,Singhal,55.4,77.8,84.8,PUNEU,Maharashtra,NCS,N,60,C,63,C,0,Walk in Interviews
C3348,E3348,Zorawar,Singh,T,55.27,78,83.2,BOMU ,Maharashtra,NCS,N,82,A,0,C,0,Walk in Interviews
,,Chandrashekhar,,Saranya,55.52,80.8,78.8,PUNEU,Maharashtra,,,,,,,,Walk in Interviews
C3350,E3350,Pooja,Vuttanoor Ananda,Shukla,79.36,91.5,95.2,VTU  ,Karnataka,NCS,N,95,A,0,C,0,Campus Recruitment
C3351,,Rudrapatna ,Jagannath,Singh,69.4,75,85,VTU  ,Karnataka,NCS,N,,,,,,Walk in Interviews
C3352,E3352,Udayan,,Sundaram,59.38,75.8,75.4,PUNEU,Maharashtra,NCS,N,92,A,0,C,0,Referral
C3353,E3353,Karthik,V,Shah,63.34,80.67,80,VTU  ,Karnataka,NCS,N,78,B+,0,C,0,Online
,,Abhilash,Kaup,Ravindran,67.76,89.83,89.2,VTU  ,Karnataka,,,,,,,,Online
C3355,E3355,Amith,Mysore,Sabarinath,62.73,89.16,89.4,VTU  ,Karnataka,NCS,N,60,C,63,C,0,Online
C3356,,Shailesh,Ashokrao,Sinnadurai,58.84,82.67,87.06,PUNEU,Maharashtra,NCS,N,,,,,,Referral
C3357,,Akshay,Shankar,Rozario,62.59,85.61,86,KERLU,Maharashtra,NCS,N,,,,,,Online
C3358,,Sameer,Tapan,Singh,62.53,83.33,83.2,PUNEU,Maharashtra,NCS,N,,,,,,Referral
,,Neelabh,,Shelar,57.49,70.6,86.5,PUNEU,Maharashtra,,,,,,,,Online
C3360,,Onkar,Vasant,Shivanna,57.8,72.17,84.26,PUNEU,Maharashtra,NCS,N,,,,,,Referral
C3361,E3361,Prabakaran,,T G,81.3,93.4,93.25,ANU  ,Tamil Nadu,NCS,N,92,A,0,C,0,Online
C3362,E3362,Siva,Shankar,T R,80.93,94.92,90.18,ANU  ,Tamil Nadu,NCS,N,89,A,0,C,0,Online
C3363,,Twijin,,T R,70.2,84.2,88.4,KANU ,Kerala,NCS,N,,,,,,Referral
,,Nayana,Ramachandran,T V,83.8,80.2,88.6,KANU ,Kerala,,,,,,,,Campus Recruitment
,,Amith,,Tabassum,84.67,86.8,93.8,KANU ,Kerala,,,,,,,,Referral
C3366,,Jyothis,Vasanth,Tadikamalla,74,91.17,95.5,KANU ,Kerala,NCS,N,,,,,,Campus Recruitment
C3367,,Jamshid,Ummattam,Tadikonda,78.9,88.5,88.66,KANU ,Kerala,NCS,N,,,,,,Online
C3368,E3368,Ditheesh,Babu,Tadinanda,72.5,87.33,89.63,CCH  ,Kerala,NCS,N,93,A,0,C,0,Walk in Interviews
C3369,,Rajesh,Reddy,Tagare,84.76,94.8,91.16,SVU  ,Andhra Pradesh,NCS,N,,,,,,Referral
C3370,E3370,Naga ,Divya,Tailor,76.8,94.5,81.16,SVU  ,Andhra Pradesh,NCS,N,89,A,0,C,0,Campus Recruitment
C3371,,Kenal,Jitendra,Talathi,64.2,71.7,75.73,VTU  ,Karnataka,NCS,N,,,,,,Referral
C3372,,Vivek,Bangalore,Tallam,66.89,86.67,80.6,VTU  ,Karnataka,NCS,N,,,,,,Campus Recruitment
C3373,E3373,Prathima,,Tambe,76.26,84.66,90.56,VTU  ,Karnataka,NCS,N,86,A,0,C,0,Online
C3374,,Farhat,,Tamhane,69.28,78.2,74.6,VTU  ,Karnataka,NCS,N,,,,,,Campus Recruitment
C3375,,T. R. Karthik,,Tandial,60.2,72.1,86.4,VTU  ,Karnataka,NCS,N,,,,,,Referral
,,Tanvir,,Tandon,74.53,87,93.12,VTU  ,Karnataka,,,,,,,,Referral
,,Sneha,,Tandon,71.82,80,80,VTU  ,Karnataka,,,,,,,,Walk in Interviews
C3378,,Balachandra,Diddepura,Tandon,71.82,87.16,88,VTU  ,Karnataka,NCS,N,,,,,,Online
,,Manjunath,Srinivas,Tandon,75.08,78.33,87.2,VTU  ,Karnataka,,,,,,,,Campus Recruitment
C3380,E3380,Havish,,Tandon,62.89,80.16,82.72,VTU  ,Karnataka,NCS,N,60,C,63,C,0,Referral
C3381,E3381,Venkat,Raju,Tandon,72.33,79.7,81,AU   ,Andhra Pradesh,NCS,N,81,A,0,C,0,Campus Recruitment
C3382,,Jagadeesh,Babu,Taneja,69.75,87.6,85,AU   ,Andhra Pradesh,NCS,N,,,,,,Campus Recruitment
C3383,E3383,Maneesh,,Taneja,68.33,80.7,78.6,AU   ,Andhra Pradesh,NCS,N,52,C,0,C,0,Campus Recruitment
,,Sandesh,Karmala,Taneja,69,73.4,72.8,VTU  ,Karnataka,,,,,,,,Referral
C3385,E3385,Sandeep,,Taneja,69.29,87.83,86.6,VTU  ,Karnataka,NCS,N,98,A,0,C,0,Campus Recruitment
C3386,E3386,Kushal,Sunil,Tanneru,55.15,74.17,83.46,PUNEU,Maharashtra,NCS,N,91,A,0,C,0,Walk in Interviews
,,Manjiree,Ramesh,Tantravahi,62.14,91,90.4,PUNEU,Maharashtra,,,,,,,,Walk in Interviews
C3388,E3388,Tejash,,Tanwar,60.28,87,82,PUNEU,Maharashtra,NCS,N,94,A,0,C,0,Walk in Interviews
C3389,E3389,Tanmay,Anand,Tanwar,61.77,84,83.2,PUNEU,Maharashtra,NCS,N,92,A,0,C,0,Campus Recruitment
C3390,,Sagar,Shankar,Tapar,60.5,86.33,92,PUNEU,Maharashtra,NCS,N,,,,,,Walk in Interviews
C3391,E3391,Varun,,Tare,65.69,87.08,83.04,ANU  ,Tamil Nadu,NCS,N,60,C,63,C,0,Referral
C3392,E3392,Saral,Sheerin Farhana,Tata,82.03,89.9,83,ANU  ,Tamil Nadu,NCS,N,80,A,0,C,0,Online
C3393,E3393,Yogendarr,Yogendarr,Tater,75.4,86.16,83.81,MADU ,Tamil Nadu,NCS,N,85,A,0,C,0,Online
,,Naaga Prasanna,Prasanna,Taxak,79.33,74.6,87,ANU  ,Tamil Nadu,,,,,,,,Online
,,Supprajha,,Tayal,74,96.25,91.4,ANU  ,Tamil Nadu,,,,,,,,Referral
C3396,E3396,Sucharitha,,Tejpal,69,87.58,84.45,ANU  ,Tamil Nadu,NCS,N,66,B,0,C,0,Online
C3397,,Pavithra,,Teotia,78.02,97.6,89.2,ANU  ,Tamil Nadu,NCS,N,,,,,,Referral
C3398,E3398,Gayathri,Devi,Terance,70.35,87.33,87.36,ANU  ,Tamil Nadu,NCS,N,81,A,0,C,0,Online
C3399,E3399,Aravind,Tharaga,Tere,74.6,94.01,89.23,ANU  ,Tamil Nadu,NCS,N,67,B,0,C,0,Referral
,,Raga,Bindhu,Tewari,77.5,92.1,88.6,PUNEU,Tamil Nadu,,,,,,,,Online
,,Arun,Kumar,Tewary,65.75,83.25,75.6,ANU  ,Tamil Nadu,,,,,,,,Online
C3402,E3402,Arun,,Thakur,70.76,93.12,90.21,PUNEU,Tamil Nadu,NCS,N,60,C,63,C,0,Referral
C3403,,Naveena,Sekaran,Thakur,83.47,94.99,92.18,ANU  ,Tamil Nadu,NCS,N,,,,,,Campus Recruitment
C3404,E3404,Panchami,,Thakur,69.88,66.8,71.8,ANU  ,Tamil Nadu,NCS,N,60,C,63,C,0,Referral
C3405,E3405,Harini,,Thakur,82.28,94.33,90.8,ANU  ,Tamil Nadu,NCS,N,90,A,0,C,0,Campus Recruitment
C3406,,Srivats,,Thakur,72.02,85.8,76.6,ANU  ,Tamil Nadu,NCS,N,,,,,,Online
,,Rachit,Kumar,Thakurele,69.95,90.2,83.4,UPTEU,Uttar Pradesh,,,,,,,,Walk in Interviews
C3408,,Uzzawal,Rattan,Thakwani,62.9,73.2,78.2,UPTEU,Uttar Pradesh,NCS,N,,,,,,Referral
C3409,E3409,Aditi,,Thampi,71.92,87.4,83.6,UPTEU,Uttar Pradesh,NCS,N,94,A,0,C,0,Campus Recruitment
,,Ankur,,Thampi,80.13,92,92,UPTEU,Uttar Pradesh,,,,,,,,Referral
,,Rahul,,Thampy,75.1,81.6,84.6,UPTEU,Uttar Pradesh,,,,,,,,Campus Recruitment
,,Vishnu,Shankar,Thampy,76.2,81,75.5,UPTEU,Uttar Pradesh,,,,,,,,Online
C3413,E3413,Abhishek,,Thangavel,69.95,79.8,78.4,UPTEU,Uttar Pradesh,NCS,N,84,A,0,C,0,Campus Recruitment
C3414,E3414,Ankit,,Thangavel,63.6,68,77,UPTEU,Uttar Pradesh,NCS,N,89,A,0,C,0,Referral
C3415,E3415,Prateek,,Thangavel,68.75,87.2,85,UPTEU,Uttar Pradesh,NCS,N,89,A,0,C,0,Referral
C3416,E3416,Himani,,Thangavelu,81.98,86.2,91.4,UPTEU,Uttar Pradesh,NCS,N,98,A,0,C,0,Walk in Interviews
,,Arpit,,Thangavelu,76,82.2,72,UPTEU,Uttar Pradesh,,,,,,,,Online
C3418,E3418,Ashish,Kumar,Thapa,71.85,82,78.6,UPTEU,Uttar Pradesh,NCS,N,96,A,0,C,0,Campus Recruitment
,,Priyanka,,Tharakan,67.23,75,88.2,UPTEU,Uttar Pradesh,,,,,,,,Referral
C3420,,Vaibhav,,Tharmaraj,68.65,73.8,85.2,UPTEU,Uttar Pradesh,NCS,N,,,,,,Campus Recruitment
,,Anand,,Tharmaraj,67.12,80,83.4,UPTEU,Uttar Pradesh,,,,,,,,Campus Recruitment
C3422,E3422,Akhilesh,,Thayur,67.2,76.8,75.5,UPTEU,Uttar Pradesh,NCS,N,66,B,0,C,0,Campus Recruitment
C3423,,Nanditha ,,Thazhathidathil,79.62,79.8,89.2,CCH  ,Kerala,NCS,N,,,,,,Referral
C3424,E3424,Lilo ,,Thekkekara,71.16,73,92.6,MGU  ,Kerala,NCS,N,81,A,0,C,0,Campus Recruitment
,,Santhini ,,Thelakkat,66.72,69.8,91.66,CCH  ,Kerala,,,,,,,,Walk in Interviews
,,Jyothi ,Rose,Theodre,72.62,79.84,91.67,CCH  ,Kerala,,,,,,,,Walk in Interviews
C3427,E3427,Sripriya,,Theruvathakath,72.43,91.3,86.5,JNTU ,Andhra Pradesh,NCS,N,80,A,0,C,0,Walk in Interviews
C3428,E3428,Naveen,Kumar,Thiagarajan,72.6,93.8,87,JNTU ,Andhra Pradesh,NCS,N,89,A,0,C,0,Campus Recruitment
,,Divyasri,,Thimmappa,64.54,91,83.16,VBU  ,Andhra Pradesh,,,,,,,,Walk in Interviews
C3430,E3430,Venkatesh,GLK,Thimmapparaju S M,69.81,94.6,84.33,JNTU ,Andhra Pradesh,NCS,N,85,A,0,C,0,Referral
C3431,,Bhanu,Tejesvi,Thind,74.79,93.1,87,VBU  ,Andhra Pradesh,NCS,N,,,,,,Online
,,Chaitanya,Venkata,Thipsay,77.08,3.94,83.2,JNTU ,Andhra Pradesh,,,,,,,,Online
C3433,,Urmila,Bhagwan,Thirugnanam,65.64,85.67,86.26,BOMU ,Maharashtra,NCS,N,,,,,,Online
C3434,E3434,Pooja,Shailendra,Thirumalai,66.94,85,91.67,OSMU ,Maharashtra,NCS,N,95,A,0,C,0,Referral
C3435,E3435,Sudha,Nagini,Thirumalai,66.9,81.5,82.93,BOMU ,Maharashtra,NCS,N,87,A,0,C,0,Online
C3436,E3436,Saurabh,D C,Thirumalaraju,75.78,90.33,87.73,BOMU ,Maharashtra,NCS,N,96,A,0,C,0,Referral
C3437,,Pratik,Nirmal Kumar,Thirunavukarasu,56.57,87.5,80.6,BOMU ,Maharashtra,NCS,N,,,,,,Online
C3438,E3438,Prerna,,Thiruneelakandan,72.27,90.16,88.4,BOMU ,Maharashtra,NCS,N,87,A,0,C,0,Referral
C3439,,Karunakaran,,Thiruoth,65.57,86,78.08,ANU  ,Tamil Nadu,NCS,N,,,,,,Online
,,Chinakanchipuram,Jayakumar,Thirupathy A,69,88.08,79.4,ANU  ,Tamil Nadu,,,,,,,,Online
C3441,,Ramya,Priyadarshini,Thiruvengadam,72.98,91.16,91.18,ANU  ,Tamil Nadu,NCS,N,,,,,,Referral
C3442,E3442,Aparna,,Thomas,79.88,86.58,81.81,ANU  ,Tamil Nadu,NCS,N,87,A,0,C,0,Campus Recruitment
C3443,E3443,Omsekhar,,Thomas,80.46,76.4,81.4,ANU  ,Tamil Nadu,NCS,N,90,A,0,C,0,Referral
C3444,E3444,Aishwarya,,Thomas,80.81,93.5,86.4,ANU  ,Tamil Nadu,NCS,N,92,A,0,C,0,Campus Recruitment
,,Neeraj,,Thomas,62.53,82.4,80.4,PUNEU,Maharashtra,,,,,,,,Online
,,Sradha,,Thomas,60.5,78.2,79.33,PUNEU,Maharashtra,,,,,,,,Walk in Interviews
C3447,E3447,Atul,Dayachand,Thomas,64.08,84.17,80.93,OSMU ,Maharashtra,NCS,N,99,A,0,C,0,Referral
,,Nikhil,,Thomas,56.1,76,82.8,PUNEU,Maharashtra,,,,,,,,Campus Recruitment
,,Manasa,,Thomas,73.11,83.66,89.92,VTU  ,Karnataka,,,,,,,,Referral
,,Shashikant,Prabhakar,Thomas,62.23,75.5,75.6,VTU  ,Karnataka,,,,,,,,Campus Recruitment
C3451,E3451,Fahid,Zulfikhar,Thomas,69.81,91.66,91.2,VTU  ,Karnataka,NCS,N,90,A,0,C,0,Online
C3452,E3452,Atit,Baburao,Thomas,86.03,87.8,88.4,VTU  ,Karnataka,NCS,N,97,A,0,C,0,Campus Recruitment
,,Shivukumar,Devendra,Thomas,74.09,80.6,82.8,VTU  ,Karnataka,,,,,,,,Referral
C3454,E3454,Usha,,Thondapu,78.94,87.66,91.68,VTU  ,Karnataka,NCS,N,60,C,63,C,0,Referral
C3455,,Hemant,Ashok,Thorat,64,90.17,86.8,Dr.B.A.M.U,Maharashtra,NCS,N,,,,,,Walk in Interviews
,,Ramaseshan,,Thota,78.75,94.58,85.6,ANU  ,Tamil Nadu,,,,,,,,Online
,,Emmanuel,Nephisha,Thottempudi,71.62,93.08,90.3,ANU  ,Tamil Nadu,,,,,,,,Campus Recruitment
C3458,E3458,Deepika,G,Thottingal,78.49,81,81.4,VTU  ,Karnataka,NCS,N,92,A,0,C,0,Referral
,,Sandeep,,Thukral,62.7,76.3,80.8,VTU  ,Karnataka,,,,,,,,Campus Recruitment
C3460,,Vinay,,Thuluva,83.2,92,87,VTU  ,Karnataka,NCS,N,,,,,,Campus Recruitment
,,Komal,Ramesh,Thyagarajan,71.24,80.66,91.84,VTU  ,Karnataka,,,,,,,,Campus Recruitment
,,Shrideep,Chandrashekar,Thykandiyil,79.44,88,91.36,VTU  ,Karnataka,,,,,,,,Referral
C3463,E3463,Ayush,,Tibarewal,74.3,84.8,82.4,UPTEU,Uttar Pradesh,NCS,N,88,A,0,C,0,Campus Recruitment
C3464,E3464,Shubham,,Tippani,65.6,77.6,80.8,UPTEU,Uttar Pradesh,NCS,N,96,A,0,C,0,Walk in Interviews
C3465,,Aditi,,Tippanwar,75.42,75.4,74.2,UPTEU,Uttar Pradesh,NCS,N,,,,,,Walk in Interviews
C3466,,Gaurav,,Tirumalasetty,74.5,89.8,82.8,UPTEU,Uttar Pradesh,NCS,N,,,,,,Walk in Interviews
C3467,E3467,Gajendra,Singh,Tirumalasetty,66,77,79.6,UPTEU,Uttar Pradesh,NCS,N,84,A,0,C,0,Campus Recruitment
C3468,E3468,Neha,,Titus,69.85,74.5,69.3,RGPRV,Uttar Pradesh,NCS,N,78,B+,0,C,0,Walk in Interviews
,,Abhishek,,Tiwari,60.9,62.4,73.2,UPTEU,Uttar Pradesh,,,,,,,,Referral
C3470,,Siddharth,Nath,Tiwari,67.03,76.4,84.2,RAJU ,Rajasthan,NCS,N,,,,,,Online
,,Sunil,,Tiwari,70.03,78.6,86,RAJU ,Rajasthan,,,,,,,,Online
,,Gaurav,,Tiwari,68.5,61.8,67,RAJU ,Rajasthan,,,,,,,,Online
,,Anubha,,Tiwari,71,88,84,RAJU ,Rajasthan,,,,,,,,Referral
C3474,E3474,Neelam,,Tiwari,64.93,70.62,79.67,RAJU ,Rajasthan,NCS,N,73,B+,0,C,0,Online
,,Heena,,Tiwari,63,61.04,82,RAJU ,Rajasthan,,,,,,,,Referral
C3476,E3476,Gunjan,,Tiwari,78.4,67,84.67,BPUOT,Rajasthan,NCS,N,76,B+,0,C,0,Referral
,,Cherry,,Tiwari,74.6,79.8,79.8,RAJU ,Rajasthan,,,,,,,,Walk in Interviews
